iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,risk_level
BEL,Europe,Belgium,2020-03-14,316.0,0.0,45.0,0.0,0.0,0.0,27.144,0.0,3.865,0.0,0.0,0.0,2.4,35.0,3.003,184.0,15.786,,,151.0,12.955,13143.0,2171.0,1.132,0.187,1305.0,0.112,0.089,11.2,tests performed,,,,,,,,,,,,,,50.93,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,,Low
SVN,Europe,Slovenia,2020-03-14,20.0,0.0,2.857,0.0,0.0,0.0,9.455,0.0,1.351,0.0,0.0,0.0,1.42,4.0,1.887,29.0,13.68,,,,,5976.0,916.0,2.82,0.432,722.0,0.341,0.04,25.0,tests performed,,,,,,,,,,,,,,28.7,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,Low
PRT,Europe,Portugal,2020-03-14,29.0,0.0,3.857,0.0,0.0,0.0,2.784,0.0,0.37,0.0,0.0,0.0,2.69,10.0,0.974,114.0,11.099,,,,,5298.0,1253.0,0.515,0.122,698.0,0.068,0.0305,32.8,tests performed,,,,,,,,,,,,,,43.06,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,,,,,Low
CZE,Europe,Czechia,2020-03-14,27.0,0.0,3.857,0.0,0.0,0.0,2.53,0.0,0.361,0.0,0.0,0.0,2.26,0.0,0.0,4.0,0.381,0.0,0.0,7.0,0.667,,,,,,,,,,,,,,,,,,,,,,,61.11,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,,Low
SRB,Europe,Serbia,2020-03-14,1.0,0.0,0.143,0.0,0.0,0.0,0.147,0.0,0.021,0.0,0.0,0.0,,1.0,0.146,23.0,3.347,,,,,268.0,29.0,0.039,0.004,25.0,0.004,0.2572,3.9,people tested,,,,,,,,,,,,,,25.0,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,Low
SVK,Europe,Slovakia,2020-03-15,44.0,41.0,5.857,0.0,0.0,0.0,8.039,7.491,1.07,0.0,0.0,0.0,,2.0,0.354,21.0,3.721,4.0,0.736,24.0,4.232,1436.0,289.0,0.264,0.053,131.0,0.024,0.061,16.4,tests performed,,,,,,,,,,,,,,63.89,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,-580.5,-4.48,1.38,-106.38335,Low
CYP,Europe,Cyprus,2020-03-15,21.0,21.0,3.0,0.0,0.0,0.0,15.773,15.773,2.253,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,7.0,7.737,,,,,,,,,,,,,,,,,,,,,,,44.44,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,896007,11.299997,0.71,0.39,9.131016,Low
CZE,Europe,Czechia,2020-03-15,190.0,163.0,23.286,0.0,0.0,0.0,17.802,15.272,2.182,0.0,0.0,0.0,2.25,0.0,0.0,6.0,0.572,0.0,0.0,9.0,0.858,,,,,,,,,,,,,,,,,,,,,,,68.52,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,-1413.6001,-5.23,-3.31,-134.2329,Low
PRT,Europe,Portugal,2020-03-15,318.0,289.0,41.286,0.0,0.0,0.0,30.527,27.743,3.963,0.0,0.0,0.0,2.68,9.0,0.876,139.0,13.533,,,,,6249.0,951.0,0.607,0.092,822.0,0.08,0.0374,26.8,tests performed,,,,,,,,,,,,,,53.7,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,-2117.6,-7.2,1.46,-205.62846,Low
SRB,Europe,Serbia,2020-03-15,46.0,45.0,6.429,0.0,0.0,0.0,6.773,6.626,0.947,0.0,0.0,0.0,,1.0,0.146,23.0,3.347,,,,,283.0,15.0,0.041,0.002,27.0,0.004,0.2487,4.0,people tested,,,,,,,,,,,,,,49.07,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,Low
BEL,Europe,Belgium,2020-03-15,1362.0,1046.0,149.429,9.0,9.0,1.286,116.992,89.849,12.836,0.773,0.773,0.11,2.38,53.0,4.547,263.0,22.564,,,221.0,18.96,14412.0,1269.0,1.241,0.109,1418.0,0.122,0.095,10.5,tests performed,,,,,,,,,,,,,,50.93,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,-1995.0999,-7.4,-4.51,-172.56088,Low
SVN,Europe,Slovenia,2020-03-15,250.0,230.0,32.857,1.0,1.0,0.143,118.19,108.735,15.534,0.473,0.473,0.068,1.39,3.0,1.415,33.0,15.567,,,34.0,16.135,6566.0,590.0,3.098,0.278,772.0,0.364,0.042,23.8,tests performed,,,,,,,,,,,,,,28.7,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,-267.5,-5.18,-3.55,-126.31939,Low
ITA,Europe,Italy,2020-03-15,21157.0,15274.0,2182.0,1441.0,1208.0,172.571,354.869,256.193,36.599,24.17,20.262,2.895,1.98,1672.0,28.321,11335.0,191.997,,,12659.0,214.423,124899.0,15729.0,2.108,0.266,10709.0,0.181,0.2317,4.3,tests performed,,,,,,,,,,,,,,82.41,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,-2833.6992,-1.78,38.3,-47.624737,High
CYP,Europe,Cyprus,2020-03-16,21.0,0.0,3.0,0.0,0.0,0.0,15.773,0.0,2.253,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51.85,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,896007,,,,,Low
CZE,Europe,Czechia,2020-03-16,190.0,0.0,23.286,0.0,0.0,0.0,17.802,0.0,2.182,0.0,0.0,0.0,2.23,3.0,0.286,19.0,1.811,3.0,0.286,24.0,2.287,,,,,,,,,,,,,,,,,,,,,,,79.63,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,,Low
SVK,Europe,Slovakia,2020-03-16,44.0,0.0,5.857,0.0,0.0,0.0,8.039,0.0,1.07,0.0,0.0,0.0,,2.0,0.354,26.0,4.607,,,,,1595.0,159.0,0.293,0.029,144.0,0.026,0.065,15.4,tests performed,,,,,,,,,,,,,,75.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,,,,,Low
SVN,Europe,Slovenia,2020-03-16,250.0,0.0,32.857,1.0,0.0,0.143,118.19,0.0,15.534,0.473,0.0,0.068,1.34,5.0,2.359,32.0,15.095,,,,,7437.0,871.0,3.509,0.411,844.0,0.398,0.041,24.4,tests performed,,,,,,,,,,,,,,50.93,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,Low
LUX,Europe,Luxembourg,2020-03-16,87.0,0.0,11.857,3.0,0.0,0.429,133.167,0.0,18.149,4.592,0.0,0.656,,0.0,0.0,0.0,0.0,,,,,933.0,358.0,1.459,0.56,125.0,0.196,0.098,10.2,tests performed,,,,,,,,,,,,,,72.22,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,,4.51,82.25,0.916,647601,,,,,Low
PRT,Europe,Portugal,2020-03-16,318.0,0.0,41.286,0.0,0.0,0.0,30.527,0.0,3.963,0.0,0.0,0.0,2.66,18.0,1.753,139.0,13.533,,,,,7932.0,1683.0,0.771,0.164,1037.0,0.101,0.0415,24.1,tests performed,,,,,,,,,,,,,,55.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,,,,,Low
BEL,Europe,Belgium,2020-03-16,1362.0,0.0,149.429,9.0,0.0,1.286,116.992,0.0,12.836,0.773,0.0,0.11,2.35,79.0,6.778,370.0,31.744,,,308.0,26.424,16304.0,1892.0,1.404,0.163,1601.0,0.138,0.104,9.6,tests performed,,,,,,,,,,,,,,50.93,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,,Medium
SRB,Europe,Serbia,2020-03-16,46.0,0.0,6.429,0.0,0.0,0.0,6.773,0.0,0.947,0.0,0.0,0.0,,2.0,0.291,29.0,4.22,,,,,316.0,33.0,0.046,0.005,31.0,0.005,0.2488,4.0,people tested,,,,,,,,,,,,,,66.67,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,Low
BEL,Europe,Belgium,2020-03-17,1362.0,0.0,149.429,9.0,0.0,1.286,116.992,0.0,12.836,0.773,0.0,0.11,2.31,100.0,8.579,493.0,42.296,,,433.0,37.148,18559.0,2255.0,1.598,0.194,1808.0,0.156,0.122,8.2,tests performed,,,,,,,,,,,,,,50.93,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,,Medium
SVK,Europe,Slovakia,2020-03-17,44.0,0.0,5.857,0.0,0.0,0.0,8.039,0.0,1.07,0.0,0.0,0.0,,2.0,0.354,25.0,4.43,,,,,1913.0,318.0,0.351,0.058,173.0,0.032,0.073,13.7,tests performed,,,,,,,,,,,,,,75.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,,,,,Low
CZE,Europe,Czechia,2020-03-17,190.0,0.0,23.286,0.0,0.0,0.0,17.802,0.0,2.182,0.0,0.0,0.0,2.22,7.0,0.667,49.0,4.669,7.0,0.667,62.0,5.908,,,,,,,,,,,,,,,,,,,,,,,79.63,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,,Low
SVN,Europe,Slovenia,2020-03-17,250.0,0.0,32.857,1.0,0.0,0.143,118.19,0.0,15.534,0.473,0.0,0.068,1.28,5.0,2.359,38.0,17.926,,,,,8558.0,1121.0,4.038,0.529,927.0,0.437,0.036,27.8,tests performed,,,,,,,,,,,,,,50.93,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,Low
CYP,Europe,Cyprus,2020-03-17,21.0,0.0,3.0,0.0,0.0,0.0,15.773,0.0,2.253,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51.85,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,896007,,,,,Low
LUX,Europe,Luxembourg,2020-03-17,87.0,0.0,11.857,3.0,0.0,0.429,133.167,0.0,18.149,4.592,0.0,0.656,,0.0,0.0,0.0,0.0,,,,,1511.0,578.0,2.363,0.904,205.0,0.321,0.135,7.4,tests performed,,,,,,,,,,,,,,79.63,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,,4.51,82.25,0.916,647601,,,,,Low
SRB,Europe,Serbia,2020-03-17,46.0,0.0,6.429,0.0,0.0,0.0,6.773,0.0,0.947,0.0,0.0,0.0,,4.0,0.582,38.0,5.53,,,,,374.0,58.0,0.054,0.008,37.0,0.005,0.2316,4.3,people tested,,,,,,,,,,,,,,66.67,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,Low
PRT,Europe,Portugal,2020-03-17,318.0,0.0,41.286,0.0,0.0,0.0,30.527,0.0,3.963,0.0,0.0,0.0,2.63,17.0,1.655,206.0,20.057,,,,,10236.0,2304.0,0.995,0.224,1323.0,0.129,0.0439,22.8,tests performed,,,,,,,,,,,,,,55.56,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,,,,,Low
PRT,Europe,Portugal,2020-03-18,318.0,0.0,41.286,0.0,0.0,0.0,30.527,0.0,3.963,0.0,0.0,0.0,2.6,20.0,1.947,89.0,8.665,,,,,12701.0,2465.0,1.234,0.24,1592.0,0.155,0.0349,28.6,tests performed,,,,,,,,,,,,,,61.11,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,,,,,Low
CZE,Europe,Czechia,2020-03-18,190.0,0.0,23.286,0.0,0.0,0.0,17.802,0.0,2.182,0.0,0.0,0.0,2.19,9.0,0.858,50.0,4.765,8.0,0.762,65.0,6.194,,,,,,,,,,,,,,,,,,,,,,,79.63,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,,Low
CYP,Europe,Cyprus,2020-03-18,21.0,0.0,3.0,0.0,0.0,0.0,15.773,0.0,2.253,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51.85,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,896007,,,,,Low
SVK,Europe,Slovakia,2020-03-18,44.0,0.0,5.857,0.0,0.0,0.0,8.039,0.0,1.07,0.0,0.0,0.0,,2.0,0.354,26.0,4.607,,,,,2138.0,225.0,0.392,0.041,192.0,0.035,0.07,14.3,tests performed,,,,,,,,,,,,,,75.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,,,,,Low
FRA,Europe,France,2020-03-18,16.0,0.0,0.0,43.0,0.0,6.143,0.249,0.0,0.0,0.669,0.0,0.096,2.36,771.0,11.37,2972.0,43.826,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000,,,,,High
BEL,Europe,Belgium,2020-03-18,1362.0,0.0,149.429,9.0,0.0,1.286,116.992,0.0,12.836,0.773,0.0,0.11,2.28,130.0,11.153,646.0,55.422,,,605.0,51.905,21273.0,2714.0,1.832,0.234,2038.0,0.176,0.136,7.4,tests performed,,,,,,,,,,,,,,73.15,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,,High
SVN,Europe,Slovenia,2020-03-18,250.0,0.0,32.857,1.0,0.0,0.143,118.19,0.0,15.534,0.473,0.0,0.068,1.25,5.0,2.359,43.0,20.285,,,,,9584.0,1026.0,4.522,0.484,967.0,0.456,0.035,28.6,tests performed,,,,,,,,,,,,,,50.93,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,Low
LUX,Europe,Luxembourg,2020-03-18,87.0,0.0,11.857,3.0,0.0,0.429,133.167,0.0,18.149,4.592,0.0,0.656,2.37,0.0,0.0,0.0,0.0,,,,,2391.0,880.0,3.74,1.376,326.0,0.51,0.149,6.7,tests performed,,,,,,,,,,,,,,79.63,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,,4.51,82.25,0.916,647601,,,,,Low
SRB,Europe,Serbia,2020-03-18,46.0,0.0,6.429,0.0,0.0,0.0,6.773,0.0,0.947,0.0,0.0,0.0,,6.0,0.873,48.0,6.985,,,,,440.0,66.0,0.064,0.01,41.0,0.006,0.2474,4.0,people tested,,,,,,,,,,,,,,81.48,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,Low
SRB,Europe,Serbia,2020-03-19,46.0,0.0,6.429,0.0,0.0,0.0,6.773,0.0,0.947,0.0,0.0,0.0,,6.0,0.873,55.0,8.004,,,,,506.0,66.0,0.074,0.01,46.0,0.007,0.2609,3.8,people tested,,,,,,,,,,,,,,81.48,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,Low
PRT,Europe,Portugal,2020-03-19,318.0,0.0,41.286,0.0,0.0,0.0,30.527,0.0,3.963,0.0,0.0,0.0,2.59,20.0,1.947,89.0,8.665,,,,,15199.0,2498.0,1.477,0.243,1815.0,0.176,0.0571,17.5,tests performed,,,,,,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,,,,,Low
BEL,Europe,Belgium,2020-03-19,1362.0,0.0,149.429,9.0,0.0,1.286,116.992,0.0,12.836,0.773,0.0,0.11,2.24,164.0,14.07,840.0,72.066,,,792.0,67.948,24668.0,3395.0,2.124,0.292,2317.0,0.2,0.155,6.5,tests performed,,,,,,,,,,,,,,73.15,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,,High
FRA,Europe,France,2020-03-19,16.0,0.0,0.0,43.0,0.0,6.143,0.249,0.0,0.0,0.669,0.0,0.096,2.27,1002.0,14.776,4073.0,60.062,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000,,,,,High
CYP,Europe,Cyprus,2020-03-19,21.0,0.0,3.0,0.0,0.0,0.0,15.773,0.0,2.253,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51.85,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,896007,,,,,Low
SVN,Europe,Slovenia,2020-03-19,250.0,0.0,32.857,1.0,0.0,0.143,118.19,0.0,15.534,0.473,0.0,0.068,1.26,7.0,3.302,47.0,22.171,,,,,10768.0,1184.0,5.081,0.559,986.0,0.465,0.031,32.3,tests performed,,,,,,,,,,,,,,67.59,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,Low
LUX,Europe,Luxembourg,2020-03-19,87.0,0.0,11.857,3.0,0.0,0.429,133.167,0.0,18.149,4.592,0.0,0.656,2.35,0.0,0.0,1.0,1.544,,,,,3292.0,901.0,5.149,1.409,430.0,0.673,0.154,6.5,tests performed,,,,,,,,,,,,,,79.63,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,,4.51,82.25,0.916,647601,,,,,Low
SVK,Europe,Slovakia,2020-03-19,44.0,0.0,5.857,0.0,0.0,0.0,8.039,0.0,1.07,0.0,0.0,0.0,,2.0,0.354,26.0,4.607,,,,,2439.0,301.0,0.448,0.055,221.0,0.041,0.066,15.2,tests performed,,,,,,,,,,,,,,75.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,,,,,Low
CZE,Europe,Czechia,2020-03-19,190.0,0.0,23.286,0.0,0.0,0.0,17.802,0.0,2.182,0.0,0.0,0.0,2.17,10.0,0.953,55.0,5.241,9.0,0.858,74.0,7.052,,,,,,,,,,,,,,,,,,,,,,,79.63,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,,Low
SRB,Europe,Serbia,2020-03-20,46.0,0.0,6.429,0.0,0.0,0.0,6.773,0.0,0.947,0.0,0.0,0.0,1.93,8.0,1.164,71.0,10.332,,,,,585.0,79.0,0.085,0.011,49.0,0.007,0.2916,3.4,people tested,,,,,,,,,,,,,,81.48,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,Low
SVK,Europe,Slovakia,2020-03-20,44.0,0.0,5.857,0.0,0.0,0.0,8.039,0.0,1.07,0.0,0.0,0.0,1.31,2.0,0.354,27.0,4.784,,,,,2807.0,368.0,0.515,0.068,265.0,0.049,0.057,17.5,tests performed,,,,,,,,,,,,,,75.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,,,,,Low
FRA,Europe,France,2020-03-20,16.0,0.0,0.0,43.0,0.0,6.143,0.249,0.0,0.0,0.669,0.0,0.096,2.18,1297.0,19.126,5226.0,77.065,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000,,,,,High
LUX,Europe,Luxembourg,2020-03-20,87.0,0.0,11.857,3.0,0.0,0.429,133.167,0.0,18.149,4.592,0.0,0.656,2.29,3.0,4.632,21.0,32.427,,,,,4287.0,995.0,6.706,1.556,546.0,0.854,0.159,6.3,tests performed,,,,,,,,,,,,,,79.63,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,,4.51,82.25,0.916,647601,,,,,Low
SVN,Europe,Slovenia,2020-03-20,250.0,0.0,32.857,1.0,0.0,0.143,118.19,0.0,15.534,0.473,0.0,0.068,1.3,8.0,3.774,46.0,21.7,,,,,12010.0,1242.0,5.667,0.586,993.0,0.469,0.028,35.7,tests performed,,,,,,,,,,,,,,78.7,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,Low
CZE,Europe,Czechia,2020-03-20,190.0,0.0,23.286,0.0,0.0,0.0,17.802,0.0,2.182,0.0,0.0,0.0,2.1,16.0,1.525,66.0,6.289,15.0,1.429,91.0,8.672,,,,,,,,,,,,,,,,,,,,,,,79.63,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,,Low
BEL,Europe,Belgium,2020-03-20,1362.0,0.0,149.429,9.0,0.0,1.286,116.992,0.0,12.836,0.773,0.0,0.11,2.2,229.0,19.647,1108.0,95.059,,,1025.0,87.938,27788.0,3120.0,2.393,0.269,2402.0,0.207,0.183,5.5,tests performed,,,,,,,,,,,,,,81.48,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,,High
PRT,Europe,Portugal,2020-03-20,318.0,0.0,41.286,0.0,0.0,0.0,30.527,0.0,3.963,0.0,0.0,0.0,2.54,26.0,2.531,126.0,12.268,,,,,18414.0,3215.0,1.789,0.312,2053.0,0.2,0.0632,15.8,tests performed,,,,,,,,,,,,,,82.41,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,,,,,Low
CYP,Europe,Cyprus,2020-03-20,21.0,0.0,3.0,0.0,0.0,0.0,15.773,0.0,2.253,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51.85,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,896007,,,,,Low
CZE,Europe,Czechia,2020-03-21,190.0,0.0,23.286,0.0,0.0,0.0,17.802,0.0,2.182,0.0,0.0,0.0,2.03,18.0,1.715,79.0,7.528,17.0,1.62,111.0,10.577,,,,,,,,,,,,,,,,,,,,,,,79.63,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,,Low
CYP,Europe,Cyprus,2020-03-21,21.0,0.0,3.0,0.0,0.0,0.0,15.773,0.0,2.253,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51.85,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,896007,,,,,Low
LUX,Europe,Luxembourg,2020-03-21,87.0,0.0,11.857,3.0,0.0,0.429,133.167,0.0,18.149,4.592,0.0,0.656,2.21,6.0,9.265,62.0,95.738,,,,,4725.0,438.0,7.391,0.685,595.0,0.931,0.17,5.9,tests performed,,,,,,,,,,,,,,79.63,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,,4.51,82.25,0.916,647601,,,,,Medium
FIN,Europe,Finland,2020-03-21,772.0,0.0,93.143,19.0,0.0,2.571,138.617,0.0,16.724,3.412,0.0,0.462,1.64,0.0,0.0,0.0,0.0,,,,,9882.0,1603.0,1.785,0.29,1048.0,0.189,0.07,14.3,tests performed,,,,,,,,,,,,,,68.52,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,,Low
SVN,Europe,Slovenia,2020-03-21,250.0,0.0,32.857,1.0,0.0,0.143,118.19,0.0,15.534,0.473,0.0,0.068,1.31,8.0,3.774,51.0,24.058,,,,,12882.0,872.0,6.078,0.411,987.0,0.466,0.027,37.0,tests performed,,,,,,,,,,,,,,78.7,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,Low
FRA,Europe,France,2020-03-21,16.0,0.0,0.0,43.0,0.0,6.143,0.249,0.0,0.0,0.669,0.0,0.096,2.12,1453.0,21.427,5900.0,87.004,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000,,,,,High
BEL,Europe,Belgium,2020-03-21,1362.0,0.0,149.429,9.0,0.0,1.286,116.992,0.0,12.836,0.773,0.0,0.11,2.16,290.0,24.88,1384.0,118.738,,,1291.0,110.759,30064.0,2276.0,2.589,0.196,2417.0,0.208,0.21,4.8,tests performed,,,,,,,,,,,,,,81.48,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,,High
SVK,Europe,Slovakia,2020-03-21,44.0,0.0,5.857,0.0,0.0,0.0,8.039,0.0,1.07,0.0,0.0,0.0,1.32,2.0,0.354,29.0,5.139,,,,,3247.0,440.0,0.596,0.081,300.0,0.055,0.064,15.6,tests performed,,,,,,,,,,,,,,75.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,,,,,Low
